 1100 2 
0 0.486337236 0.317843234 2
1 0.398810308 0.551964294 2
2 0.375529534 0.400812807 2
3 0.556931711 0.348552282 2
4 0.260522362 0.382399734 2
5 0.631547461 0.34099699 2
6 0.592874185 0.7278947 2
7 0.485589288 0.290208752 2
8 0.62062298 0.312238041 2
9 0.276793836 0.462018021 2
10 0.275571973 0.305636141 2
11 0.391861843 0.660740606 2
12 0.491921322 0.819810449 2
13 0.383481991 0.417799645 2
14 0.322563824 0.321934357 2
15 0.611568506 0.341217423 2
16 0.325966256 0.434009746 2
17 0.650002716 0.613086379 2
18 0.405521038 0.657859222 2
19 0.536229273 0.752921683 2
20 0.910812612 0.680317327 2
21 0.370085261 0.647138482 2
22 0.269174565 0.434396936 2
23 0.383780862 0.453688112 2
24 0.567131821 0.508397021 2
25 0.601666844 0.333795923 2
26 0.358010841 0.73833993 2
27 0.465418289 0.453968099 2
28 0.561023518 0.335820599 2
29 0.686176748 0.492072049 2
30 0.400567208 0.616079481 2
31 0.838806774 0.500276595 2
32 0.290238358 0.330220405 2
33 0.375893281 0.618101492 2
34 0.261129326 0.283768094 2
35 0.653952891 0.662884319 2
36 0.487643074 0.492693268 2
37 0.650540095 0.593180696 2
38 0.27901626 0.580128752 2
39 0.747652035 0.889711779 2
40 0.278673232 0.426654553 2
41 0.280719239 0.559870174 2
42 0.519701874 0.352996824 2
43 0.713422649 0.78525874 2
44 0.371397211 0.641642119 2
45 0.682213022 0.613777678 2
46 0.656099528 0.653717668 2
47 0.467361777 0.466181679 2
48 0.410946086 0.290490442 2
49 0.437159262 0.604297757 2
50 0.61310014 0.277434147 2
51 0.426553147 0.446848469 2
52 0.449419564 0.593665335 2
53 0.575954473 0.373704888 2
54 0.542650948 0.447163261 2
55 0.350454294 0.584130144 2
56 0.328975472 0.437783377 2
57 0.365416966 0.682415417 2
58 0.40692196 0.698618042 2
59 0.325516566 0.675785954 2
60 0.34809543 0.705671668 2
61 0.320902288 0.334724513 2
62 0.295510327 0.454415563 2
63 0.62376595 0.387384857 2
64 0.454715363 0.712538353 2
65 0.597742279 0.296936839 2
66 0.553744306 0.369812332 2
67 0.43959495 0.374241569 2
68 0.334651668 0.680502425 2
69 0.346668889 0.586183545 2
70 0.267687073 0.328162522 2
71 0.443532441 0.349897408 2
72 0.422978022 0.520433243 2
73 0.358927101 0.610089719 2
74 0.557298455 0.311747952 2
75 0.376367753 0.437431495 2
76 0.745134922 0.27039236 2
77 0.448262639 0.666708737 2
78 0.60139549 0.50321754 2
79 0.806523122 0.776352862 2
80 0.887913208 0.387644773 2
81 0.796984303 0.446386933 2
82 0.710708322 0.278153904 2
83 0.339571738 0.500221199 2
84 0.415276361 0.584492564 2
85 0.611915652 0.329196252 2
86 0.284748815 0.404356218 2
87 0.429200105 0.293443899 2
88 0.444271559 0.484109958 2
89 0.37363746 0.43467369 2
90 0.427324793 0.301057582 2
91 0.347938977 0.421962569 2
92 0.320567529 0.40568939 2
93 0.370853545 0.708733838 2
94 0.331140437 0.479190447 2
95 0.588998391 0.437709753 2
96 0.840383262 0.373504881 2
97 0.496875306 0.571331701 2
98 0.604255356 0.316404054 2
99 0.371664084 0.504548474 2
100 0.568675201 0.308606858 2
101 0.442791508 0.268325616 2
102 0.537117572 0.683903577 2
103 0.720772564 0.269556628 2
104 0.515053805 0.506284574 2
105 0.451394321 0.498822883 2
