 900 2 
0 0.282608976 0.150238814 1
1 0.341110942 0.072428349 1
2 0.156394418 0.116912334 1
3 0.297254855 0.087892375 1
4 0.272729317 0.126070373 1
5 0.199322884 0.085380444 1
6 0.238773313 0.134463842 1
7 0.273806151 0.145691378 1
8 0.419845682 0.189473062 1
9 0.383335042 0.10366713 1
10 0.197418341 0.016140569 1
11 0.395317193 0.074609199 1
12 0.29108208 0.173388216 1
13 0.255496699 0.064139383 1
14 0.290600905 0.15566708 1
15 0.249091847 0.117990843 1
16 0.252739559 0.177084345 1
17 0.325576795 0.024129354 1
18 0.321936241 0.103506202 1
19 0.322304431 0.058030802 1
20 0.288649101 0.243320703 1
21 0.203845255 0.149556483 1
22 0.290713545 0.174485664 1
23 0.331919656 0.064768519 1
24 0.280407697 0.091309886 1
25 0.305041155 0.100140109 1
26 0.291148918 0.161855818 1
27 0.244647399 0.099896896 1
28 0.27160579 0.1439887 1
29 0.222810251 0.020036431 1
30 0.298438342 0.096476471 1
31 0.206572036 0.075329597 1
32 0.210101407 0.041409421 1
33 0.221807585 0.135274597 1
34 0.1254587 0.12510082 1
35 0.3232607 0.113913514 1
36 0.273019308 0.052366003 1
37 0.2242705 0.163164403 1
38 0.320187978 0.128170878 1
39 0.181096983 0.098942767 1
40 0.253728053 0.113436763 1
41 0.247445357 0.100611633 1
42 0.272749243 0.033614213 1
43 0.272462733 0.099546694 1
44 0.219308075 0.074979353 1
45 0.256986243 0.068323815 1
46 0.250901088 0.060346731 1
47 0.286672742 0.088386311 1
48 0.307684704 0.02225047 1
49 0.308407173 0.155814541 1
50 0.219363457 0.135818666 1
51 0.261833977 0.111504671 1
52 0.203546019 0.110840952 1
53 0.208087116 0.076474102 1
54 0.258033413 0.158266066 1
55 0.327514468 0.106409034 1
56 0.223605351 0.08023916 1
57 0.275103915 0.173243771 1
58 0.248161283 0.102287422 1
59 0.308771975 0.085889043 1
60 0.209190002 0.099181925 1
61 0.259811953 0.074233857 1
62 0.283279645 0.061979706 1
63 0.308016184 0.226123228 1
64 0.328037178 0.186934455 1
65 0.262220857 0.126251094 1
66 0.191022868 0.055812607 1
67 0.224840369 0.073444151 1
68 0.210430367 0.104458981 1
69 0.364425302 0.148034728 1
70 0.230558695 0.052441343 1
71 0.292105357 0.007518975 1
72 0.249658153 0.047169987 1
73 0.298448036 0.127420482 1
74 0.223822741 0.130024482 1
75 0.195054192 0.132740265 1
76 0.194146708 0.106541066 1
77 0.28037611 0.12067572 1
78 0.250337102 0.090970562 1
79 0.249494096 0.15121329 1
80 0.32240001 0.051104739 1
81 0.271502568 0.132891083 1
82 0.267270313 0.074198602 1
83 0.329999878 0.097330161 1
84 0.222034727 0.137291821 1
85 0.289783166 0.159184687 1
86 0.296032425 0.062091785 1
87 0.247342992 0.169159368 1
88 0.268076342 0.142125007 1
89 0.20572472 0.109351085 1
90 0.206532198 0.103617715 1
91 0.263075834 0.102609967 1
92 0.290939903 0.098760821 1
93 0.37503305 0.113443778 1
94 0.228243887 0.114715316 1
95 0.26679732 0.149594474 1
96 0.254619337 0.181148626 1
97 0.17109977 0.133426124 1
98 0.238530763 0.102965299 1
99 0.177343629 0.140551482 1
100 0.758058351 0.116004799 2
101 0.703312477 0.069707025 2
102 0.792629845 0.130931022 2
103 0.763647358 0.142882879 2
104 0.755889615 0.151020202 2
105 0.773043308 0.081291291 2
106 0.761586793 0.132636641 2
107 0.707296882 0.116936668 2
108 0.742462032 0.149594799 2
109 0.743196931 0.13654333 2
110 0.725777616 0.152827963 2
111 0.825706865 0.106466641 2
112 0.710264655 0.105779495 2
113 0.727952852 0.157774829 2
114 0.717654017 0.016802333 2
115 0.696793277 0.089690531 2
116 0.741112477 0.055205933 2
117 0.737419227 0.09518287 2
118 0.818845274 0.141608919 2
119 0.7385496 0.149579364 2
120 0.701757838 0.06671497 2
121 0.822157336 0.091199396 2
122 0.805513338 0.118574963 2
123 0.7394251 0.099267021 2
124 0.681811556 0.125993741 2
125 0.729721482 0.130410622 2
126 0.74275073 0.070540743 2
127 0.762248527 0.104445648 2
128 0.738001737 0.016422415 2
129 0.769801669 0.16396886 2
130 0.767476079 0.084085521 2
131 0.693342125 0.058210675 2
132 0.70700464 0.100974066 2
133 0.716340582 0.048090637 2
134 0.726869551 0.111467316 2
135 0.735320312 0.087165952 2
136 0.750351552 0.210446812 2
137 0.613073478 0.163658397 2
138 0.72916243 0 2
139 0.805863987 0.132274211 2
140 0.701645548 0.049464108 2
141 0.791930572 0.100924073 2
142 0.765599763 0.119807535 2
143 0.748479677 0.146068224 2
144 0.758023369 0.100114109 2
145 0.6791534 0.183369098 2
146 0.745973284 0.090755187 2
147 0.822179408 0.127150429 2
148 0.754227501 0.142331686 2
149 0.751656096 0.116241367 2
150 0.716653667 0.152065544 2
151 0.748398078 0.126956895 2
152 0.760275264 0.077105145 2
153 0.769032861 0.031130943 2
154 0.732962879 0.196077521 2
155 0.739116927 0.085191208 2
156 0.841123662 0.117059405 2
157 0.647862909 0.137759276 2
158 0.850409956 0.117520273 2
159 0.76502399 0.071676803 2
160 0.794924352 0.091350448 2
161 0.674680355 0.106783928 2
162 0.723158866 0.178986915 2
163 0.737238969 0.073653593 2
164 0.768867139 0.147730961 2
165 0.674407924 0.126300074 2
166 0.771074975 0.101878249 2
167 0.695049576 0.06482288 2
168 0.752776132 0.099614673 2
169 0.779231449 0.108503623 2
170 0.764549927 0.04625621 2
171 0.79865109 0.121058069 2
172 0.795195884 0.075387817 2
173 0.720411488 0.108163719 2
174 0.761390458 0.127542145 2
175 0.707166357 0.071680051 2
176 0.690132747 0.099429403 2
177 0.79152879 0.128165627 2
178 0.749791038 0.029758516 2
179 0.747310143 0.159044466 2
180 0.79091053 0.221552106 2
181 0.776624027 0.15559715 2
182 0.765594355 0.098190688 2
183 0.80621615 0.131702283 2
184 0.791752807 0.065767728 2
185 0.76060998 0.196945142 2
186 0.718630846 0.154755478 2
187 0.720382336 0.147851489 2
188 0.803591706 0.072975677 2
189 0.67704234 0.126809954 2
190 0.748684752 0.087272678 2
191 0.661831823 0.098386185 2
192 0.79584674 0.086745257 2
193 0.788680474 0.066229221 2
194 0.749841237 0.071495856 2
195 0.746591706 0.102957016 2
196 0.637575788 0.03592584 2
197 0.776018734 0.139759615 2
198 0.650838021 0.107103184 2
199 0.645113132 0.143881505 2
200 0 0.835345335 3
201 0.821206104 0.803934479 3
202 0.573988186 0.826454434 3
203 0.965812353 0.8653758 3
204 0.519494286 0.840651652 3
205 0.538808703 0.837463551 3
206 0.821530229 0.788241083 3
207 0.26333619 0.796662649 3
208 0.493837517 0.819974948 3
209 0.900564711 0.809674707 3
210 0.536962344 0.763923805 3
